date,time,x,y,num_people,people_ids,people_names
2014-01-08,2014-01-08 12:13:00,24.87957,36.04838,2,"3, 5","3 (Felix Balas), 5 (Isak Baza)"
2014-01-08,2014-01-08 12:13:00,24.87957,36.04847,2,"3, 22","3 (Felix Balas), 22 (Adra Nubarron)"
2014-01-08,2014-01-08 12:13:00,24.87957,36.04855,2,"3, 5","3 (Felix Balas), 5 (Isak Baza)"
2014-01-08,2014-01-08 12:13:00,24.87957,36.04873,2,"3, 5","3 (Felix Balas), 5 (Isak Baza)"
2014-01-08,2014-01-08 12:13:00,24.87957,36.04889,2,"3, 5","3 (Felix Balas), 5 (Isak Baza)"
2014-01-08,2014-01-08 12:13:00,24.87957,36.04917,2,"3, 5","3 (Felix Balas), 5 (Isak Baza)"
2014-01-08,2014-01-08 12:13:00,24.87957,36.04934,2,"3, 22","3 (Felix Balas), 22 (Adra Nubarron)"
2014-01-08,2014-01-08 12:13:00,24.87957,36.05021,2,"3, 22","3 (Felix Balas), 22 (Adra Nubarron)"
2014-01-08,2014-01-08 12:13:00,24.87958,36.04829,2,"5, 22","5 (Isak Baza), 22 (Adra Nubarron)"
2014-01-08,2014-01-08 12:13:00,24.87958,36.04881,2,"5, 22","5 (Isak Baza), 22 (Adra Nubarron)"
2014-01-08,2014-01-08 12:13:00,24.87958,36.0503,2,"3, 22","3 (Felix Balas), 22 (Adra Nubarron)"
2014-01-08,2014-01-08 12:14:00,24.86817,36.07082,2,"1, 34","1 (Nils Calixto), 34 (Edvard Vann)"
2014-01-08,2014-01-08 12:14:00,24.86817,36.07134,2,"1, 34","1 (Nils Calixto), 34 (Edvard Vann)"
2014-01-08,2014-01-08 12:14:00,24.86818,36.07141,2,"1, 34","1 (Nils Calixto), 34 (Edvard Vann)"
2014-01-08,2014-01-08 12:14:00,24.86883,36.06964,2,"1, 34","1 (Nils Calixto), 34 (Edvard Vann)"
2014-01-08,2014-01-08 12:14:00,24.87136,36.06964,2,"1, 34","1 (Nils Calixto), 34 (Edvard Vann)"
2014-01-08,2014-01-08 12:14:00,24.87657,36.0515,2,"3, 22","3 (Felix Balas), 22 (Adra Nubarron)"
2014-01-08,2014-01-08 12:14:00,24.87659,36.05122,2,"3, 22","3 (Felix Balas), 22 (Adra Nubarron)"
2014-01-08,2014-01-08 12:14:00,24.87751,36.05103,2,"3, 22","3 (Felix Balas), 22 (Adra Nubarron)"
2014-01-08,2014-01-08 12:14:00,24.87936,36.05103,2,"3, 22","3 (Felix Balas), 22 (Adra Nubarron)"
2014-01-08,2014-01-08 12:14:00,24.87957,36.04803,2,"17, 27","17 (Sven Flecha), 27 (Kare Orilla)"
2014-01-08,2014-01-08 12:14:00,24.87957,36.04812,2,"12, 27","12 (Hideki Cocinaro), 27 (Kare Orilla)"
2014-01-08,2014-01-08 12:14:00,24.87957,36.04829,2,"12, 27","12 (Hideki Cocinaro), 27 (Kare Orilla)"
2014-01-08,2014-01-08 12:14:00,24.87957,36.04838,2,"17, 27","17 (Sven Flecha), 27 (Kare Orilla)"
2014-01-08,2014-01-08 12:14:00,24.87957,36.0489,2,"12, 27","12 (Hideki Cocinaro), 27 (Kare Orilla)"
2014-01-08,2014-01-08 12:14:00,24.87957,36.05101,2,"3, 22","3 (Felix Balas), 22 (Adra Nubarron)"
2014-01-08,2014-01-08 12:14:00,24.87958,36.04863,2,"12, 27","12 (Hideki Cocinaro), 27 (Kare Orilla)"
2014-01-08,2014-01-08 12:14:00,24.87958,36.04917,2,"12, 17","12 (Hideki Cocinaro), 17 (Sven Flecha)"
2014-01-08,2014-01-08 12:14:00,24.87958,36.05064,2,"3, 27","3 (Felix Balas), 27 (Kare Orilla)"
2014-01-08,2014-01-08 12:14:00,24.8803,36.04919,2,"12, 17","12 (Hideki Cocinaro), 17 (Sven Flecha)"
2014-01-08,2014-01-08 12:14:00,24.88072,36.04916,2,"12, 17","12 (Hideki Cocinaro), 17 (Sven Flecha)"
2014-01-08,2014-01-08 12:14:00,24.88081,36.04915,2,"12, 17","12 (Hideki Cocinaro), 17 (Sven Flecha)"
2014-01-08,2014-01-08 12:14:00,24.8809,36.04914,2,"12, 17","12 (Hideki Cocinaro), 17 (Sven Flecha)"
2014-01-08,2014-01-08 12:14:00,24.88099,36.04914,2,"12, 17","12 (Hideki Cocinaro), 17 (Sven Flecha)"
2014-01-08,2014-01-08 12:15:00,24.86668,36.07247,2,"1, 34","1 (Nils Calixto), 34 (Edvard Vann)"
2014-01-08,2014-01-08 12:15:00,24.86692,36.07242,2,"1, 34","1 (Nils Calixto), 34 (Edvard Vann)"
2014-01-08,2014-01-08 12:15:00,24.86735,36.07238,2,"1, 24","1 (Nils Calixto), 24 (Minke Mies)"
2014-01-08,2014-01-08 12:15:00,24.86742,36.07237,2,"1, 34","1 (Nils Calixto), 34 (Edvard Vann)"
2014-01-08,2014-01-08 12:15:00,24.86804,36.07234,2,"1, 34","1 (Nils Calixto), 34 (Edvard Vann)"
2014-01-08,2014-01-08 12:15:00,24.86813,36.07203,2,"1, 34","1 (Nils Calixto), 34 (Edvard Vann)"
2014-01-08,2014-01-08 12:15:00,24.86816,36.07167,2,"1, 24","1 (Nils Calixto), 24 (Minke Mies)"
2014-01-08,2014-01-08 12:15:00,24.88111,36.04947,2,"12, 17","12 (Hideki Cocinaro), 17 (Sven Flecha)"
2014-01-08,2014-01-08 12:15:00,24.88112,36.04966,2,"12, 17","12 (Hideki Cocinaro), 17 (Sven Flecha)"
2014-01-08,2014-01-08 12:15:00,24.88271,36.05012,2,"12, 17","12 (Hideki Cocinaro), 17 (Sven Flecha)"
2014-01-08,2014-01-08 12:15:00,24.88704,36.05026,2,"12, 17","12 (Hideki Cocinaro), 17 (Sven Flecha)"
2014-01-08,2014-01-08 12:16:00,24.86248,36.07666,2,"1, 34","1 (Nils Calixto), 34 (Edvard Vann)"
2014-01-08,2014-01-08 12:16:00,24.86571,36.07445,2,"1, 34","1 (Nils Calixto), 34 (Edvard Vann)"
2014-01-08,2014-01-08 12:16:00,24.86578,36.07532,2,"1, 34","1 (Nils Calixto), 34 (Edvard Vann)"
2014-01-08,2014-01-08 12:16:00,24.87051,36.06965,2,"6, 24","6 (Linnea Bergen), 24 (Minke Mies)"
2014-01-08,2014-01-08 12:24:00,24.87957,36.0482,2,"9, 18","9 (Gustav Cazar), 18 (Birgitta Frente)"
2014-01-08,2014-01-08 12:24:00,24.87957,36.04846,2,"9, 18","9 (Gustav Cazar), 18 (Birgitta Frente)"
2014-01-08,2014-01-08 12:24:00,24.87957,36.04881,2,"9, 18","9 (Gustav Cazar), 18 (Birgitta Frente)"
2014-01-08,2014-01-08 12:24:00,24.87958,36.04872,2,"9, 18","9 (Gustav Cazar), 18 (Birgitta Frente)"
2014-01-08,2014-01-08 13:36:00,24.87957,36.04803,2,"4, 5","4 (Ingrid Barranco), 5 (Isak Baza)"
2014-01-08,2014-01-08 13:45:00,24.87957,36.04803,2,"22, 26","22 (Adra Nubarron), 26 (Marin Onda)"
2014-01-08,2014-01-08 13:45:00,24.87957,36.04804,2,"17, 26","17 (Sven Flecha), 26 (Marin Onda)"
2014-01-08,2014-01-08 13:45:00,24.87957,36.04812,2,"22, 26","22 (Adra Nubarron), 26 (Marin Onda)"
2014-01-08,2014-01-08 13:45:00,24.87957,36.04848,2,"17, 22","17 (Sven Flecha), 22 (Adra Nubarron)"
2014-01-08,2014-01-08 13:45:00,24.87957,36.04882,2,"22, 26","22 (Adra Nubarron), 26 (Marin Onda)"
2014-01-08,2014-01-08 13:48:00,24.87957,36.04803,2,"19, 23","19 (Vira Frente), 23 (Varja Lagos)"
2014-01-08,2014-01-08 13:48:00,24.87957,36.04812,2,"19, 23","19 (Vira Frente), 23 (Varja Lagos)"
2014-01-08,2014-01-08 13:48:00,24.87957,36.04821,2,"19, 23","19 (Vira Frente), 23 (Varja Lagos)"
2014-01-08,2014-01-08 13:48:00,24.87958,36.04864,2,"19, 23","19 (Vira Frente), 23 (Varja Lagos)"
2014-01-08,2014-01-08 13:48:00,24.87958,36.04908,2,"19, 23","19 (Vira Frente), 23 (Varja Lagos)"
2014-01-08,2014-01-08 13:50:00,24.87957,36.04802,2,"8, 15","8 (Lucas Alcazar), 15 (Loreto Bodrogi)"
2014-01-08,2014-01-08 13:50:00,24.87957,36.04803,2,"8, 15","8 (Lucas Alcazar), 15 (Loreto Bodrogi)"
2014-01-08,2014-01-08 13:59:00,24.87957,36.04847,2,"9, 13","9 (Gustav Cazar), 13 (Inga Ferro)"
2014-01-08,2014-01-08 13:59:00,24.87957,36.04882,2,"9, 13","9 (Gustav Cazar), 13 (Inga Ferro)"
2014-01-08,2014-01-08 14:00:00,24.87629,36.05349,2,"3, 20","3 (Felix Balas), 20 (Stenig Fusil)"
2014-01-08,2014-01-08 14:00:00,24.87658,36.05194,2,"3, 20","3 (Felix Balas), 20 (Stenig Fusil)"
2014-01-08,2014-01-08 14:00:00,24.87745,36.05194,2,"3, 20","3 (Felix Balas), 20 (Stenig Fusil)"
2014-01-08,2014-01-08 14:01:00,24.87957,36.04802,2,"3, 20","3 (Felix Balas), 20 (Stenig Fusil)"
2014-01-08,2014-01-08 14:01:00,24.87957,36.04803,2,"3, 20","3 (Felix Balas), 20 (Stenig Fusil)"
2014-01-08,2014-01-08 14:01:00,24.87957,36.0483,2,"3, 20","3 (Felix Balas), 20 (Stenig Fusil)"
2014-01-08,2014-01-08 14:01:00,24.87957,36.04847,2,"3, 20","3 (Felix Balas), 20 (Stenig Fusil)"
2014-01-08,2014-01-08 14:01:00,24.87957,36.04864,2,"3, 20","3 (Felix Balas), 20 (Stenig Fusil)"
2014-01-08,2014-01-08 14:01:00,24.87957,36.04873,2,"3, 20","3 (Felix Balas), 20 (Stenig Fusil)"
2014-01-08,2014-01-08 14:01:00,24.87957,36.04943,2,"3, 20","3 (Felix Balas), 20 (Stenig Fusil)"
2014-01-08,2014-01-08 14:01:00,24.87957,36.05057,2,"3, 20","3 (Felix Balas), 20 (Stenig Fusil)"
2014-01-08,2014-01-08 14:01:00,24.87958,36.04856,2,"3, 20","3 (Felix Balas), 20 (Stenig Fusil)"
2014-01-08,2014-01-08 14:01:00,24.87958,36.0518,2,"3, 20","3 (Felix Balas), 20 (Stenig Fusil)"
2014-01-08,2014-01-08 14:02:00,24.87957,36.04803,2,"14, 27","14 (Lidelse Dedos), 27 (Kare Orilla)"
2014-01-08,2014-01-08 14:02:00,24.87958,36.04803,2,"14, 27","14 (Lidelse Dedos), 27 (Kare Orilla)"
2014-01-08,2014-01-08 17:07:00,24.87957,36.04803,2,"2, 105","2 (Lars Azada), 105"
2014-01-08,2014-01-08 17:22:00,24.87957,36.04802,2,"21, 33","21 (Hennie Osvaldo), 33 (Brand Tempestad)"
2014-01-08,2014-01-08 17:22:00,24.87957,36.04811,2,"7, 21","7 (Elsa Orilla), 21 (Hennie Osvaldo)"
2014-01-08,2014-01-08 17:22:00,24.87957,36.04829,2,"7, 33","7 (Elsa Orilla), 33 (Brand Tempestad)"
2014-01-08,2014-01-08 17:22:00,24.87957,36.04838,2,"21, 33","21 (Hennie Osvaldo), 33 (Brand Tempestad)"
2014-01-08,2014-01-08 17:22:00,24.87957,36.04855,2,"7, 33","7 (Elsa Orilla), 33 (Brand Tempestad)"
2014-01-08,2014-01-08 17:22:00,24.87957,36.04864,2,"7, 33","7 (Elsa Orilla), 33 (Brand Tempestad)"
2014-01-08,2014-01-08 17:22:00,24.87957,36.04873,2,"21, 33","21 (Hennie Osvaldo), 33 (Brand Tempestad)"
2014-01-08,2014-01-08 17:22:00,24.87957,36.04908,2,"21, 33","21 (Hennie Osvaldo), 33 (Brand Tempestad)"
2014-01-08,2014-01-08 17:22:00,24.87957,36.04917,2,"7, 33","7 (Elsa Orilla), 33 (Brand Tempestad)"
2014-01-08,2014-01-08 17:22:00,24.87957,36.04969,2,"21, 33","21 (Hennie Osvaldo), 33 (Brand Tempestad)"
2014-01-08,2014-01-08 17:22:00,24.87957,36.05003,2,"21, 33","21 (Hennie Osvaldo), 33 (Brand Tempestad)"
2014-01-08,2014-01-08 17:22:00,24.87957,36.0504,2,"7, 21","7 (Elsa Orilla), 21 (Hennie Osvaldo)"
2014-01-08,2014-01-08 17:22:00,24.87957,36.05057,2,"7, 21","7 (Elsa Orilla), 21 (Hennie Osvaldo)"
2014-01-08,2014-01-08 17:22:00,24.87958,36.04821,2,"21, 33","21 (Hennie Osvaldo), 33 (Brand Tempestad)"
2014-01-08,2014-01-08 17:23:00,24.87957,36.05127,2,"21, 33","21 (Hennie Osvaldo), 33 (Brand Tempestad)"
2014-01-08,2014-01-08 17:23:00,24.87957,36.05136,2,"21, 33","21 (Hennie Osvaldo), 33 (Brand Tempestad)"
2014-01-08,2014-01-08 17:23:00,24.88064,36.05194,2,"21, 33","21 (Hennie Osvaldo), 33 (Brand Tempestad)"
2014-01-08,2014-01-08 17:23:00,24.88082,36.05195,2,"21, 33","21 (Hennie Osvaldo), 33 (Brand Tempestad)"
2014-01-08,2014-01-08 17:24:00,24.88598,36.05275,2,"21, 33","21 (Hennie Osvaldo), 33 (Brand Tempestad)"
2014-01-08,2014-01-08 17:27:00,24.87957,36.0482,2,"13, 16","13 (Inga Ferro), 16 (Isia Vann)"
2014-01-08,2014-01-08 17:27:00,24.87957,36.04838,2,"13, 16","13 (Inga Ferro), 16 (Isia Vann)"
2014-01-08,2014-01-08 17:27:00,24.87957,36.04864,2,"13, 16","13 (Inga Ferro), 16 (Isia Vann)"
2014-01-08,2014-01-08 17:27:00,24.87957,36.0489,2,"13, 16","13 (Inga Ferro), 16 (Isia Vann)"
2014-01-08,2014-01-08 17:27:00,24.88072,36.04916,2,"13, 16","13 (Inga Ferro), 16 (Isia Vann)"
2014-01-08,2014-01-08 17:27:00,24.88081,36.04915,2,"13, 16","13 (Inga Ferro), 16 (Isia Vann)"
2014-01-08,2014-01-08 17:27:00,24.88091,36.04915,2,"13, 16","13 (Inga Ferro), 16 (Isia Vann)"
2014-01-08,2014-01-08 17:28:00,24.87957,36.04803,2,"12, 23","12 (Hideki Cocinaro), 23 (Varja Lagos)"
2014-01-08,2014-01-08 17:28:00,24.87957,36.04838,2,"12, 23","12 (Hideki Cocinaro), 23 (Varja Lagos)"
2014-01-08,2014-01-08 17:28:00,24.87957,36.04891,2,"12, 23","12 (Hideki Cocinaro), 23 (Varja Lagos)"
2014-01-08,2014-01-08 17:28:00,24.87958,36.04881,2,"12, 23","12 (Hideki Cocinaro), 23 (Varja Lagos)"
2014-01-08,2014-01-08 17:28:00,24.88108,36.04912,2,"13, 16","13 (Inga Ferro), 16 (Isia Vann)"
2014-01-08,2014-01-08 17:28:00,24.88112,36.04964,2,"13, 16","13 (Inga Ferro), 16 (Isia Vann)"
2014-01-08,2014-01-08 17:28:00,24.88197,36.05012,2,"13, 16","13 (Inga Ferro), 16 (Isia Vann)"
2014-01-08,2014-01-08 17:28:00,24.88241,36.05012,2,"13, 16","13 (Inga Ferro), 16 (Isia Vann)"
2014-01-08,2014-01-08 17:28:00,24.88333,36.05013,2,"13, 16","13 (Inga Ferro), 16 (Isia Vann)"
2014-01-08,2014-01-08 17:28:00,24.88375,36.05014,2,"13, 16","13 (Inga Ferro), 16 (Isia Vann)"
2014-01-08,2014-01-08 17:32:00,24.87957,36.0482,2,"17, 34","17 (Sven Flecha), 34 (Edvard Vann)"
2014-01-08,2014-01-08 17:32:00,24.87957,36.04846,2,"17, 34","17 (Sven Flecha), 34 (Edvard Vann)"
2014-01-08,2014-01-08 17:32:00,24.87957,36.0489,2,"17, 34","17 (Sven Flecha), 34 (Edvard Vann)"
2014-01-08,2014-01-08 17:32:00,24.87957,36.04916,2,"17, 34","17 (Sven Flecha), 34 (Edvard Vann)"
2014-01-08,2014-01-08 17:37:00,24.87957,36.04803,2,"3, 15","3 (Felix Balas), 15 (Loreto Bodrogi)"
2014-01-08,2014-01-08 17:37:00,24.87957,36.04811,2,"3, 15","3 (Felix Balas), 15 (Loreto Bodrogi)"
2014-01-08,2014-01-08 17:37:00,24.87957,36.0482,2,"3, 15","3 (Felix Balas), 15 (Loreto Bodrogi)"
2014-01-08,2014-01-08 17:37:00,24.87957,36.04829,2,"3, 15","3 (Felix Balas), 15 (Loreto Bodrogi)"
2014-01-08,2014-01-08 17:37:00,24.87957,36.04838,2,"3, 15","3 (Felix Balas), 15 (Loreto Bodrogi)"
2014-01-08,2014-01-08 17:37:00,24.87957,36.04881,2,"3, 15","3 (Felix Balas), 15 (Loreto Bodrogi)"
2014-01-08,2014-01-08 17:37:00,24.87958,36.0489,2,"3, 15","3 (Felix Balas), 15 (Loreto Bodrogi)"
2014-01-08,2014-01-08 17:39:00,24.87957,36.04803,2,"8, 25","8 (Lucas Alcazar), 25 (Kanon Herrero)"
2014-01-08,2014-01-08 17:39:00,24.87957,36.04812,2,"8, 25","8 (Lucas Alcazar), 25 (Kanon Herrero)"
2014-01-08,2014-01-08 17:39:00,24.87957,36.04863,2,"8, 25","8 (Lucas Alcazar), 25 (Kanon Herrero)"
2014-01-08,2014-01-08 17:39:00,24.87957,36.04881,2,"8, 25","8 (Lucas Alcazar), 25 (Kanon Herrero)"
2014-01-08,2014-01-08 17:39:00,24.87957,36.0489,2,"8, 25","8 (Lucas Alcazar), 25 (Kanon Herrero)"
2014-01-08,2014-01-08 17:39:00,24.87957,36.04899,2,"8, 25","8 (Lucas Alcazar), 25 (Kanon Herrero)"
2014-01-08,2014-01-08 17:39:00,24.87957,36.04916,2,"8, 25","8 (Lucas Alcazar), 25 (Kanon Herrero)"
2014-01-08,2014-01-08 17:39:00,24.87958,36.04925,2,"8, 25","8 (Lucas Alcazar), 25 (Kanon Herrero)"
2014-01-08,2014-01-08 17:39:00,24.87958,36.04977,2,"8, 25","8 (Lucas Alcazar), 25 (Kanon Herrero)"
2014-01-08,2014-01-08 17:39:00,24.87958,36.05013,2,"8, 25","8 (Lucas Alcazar), 25 (Kanon Herrero)"
2014-01-08,2014-01-08 17:40:00,24.87958,36.0517,2,"8, 25","8 (Lucas Alcazar), 25 (Kanon Herrero)"
2014-01-08,2014-01-08 17:40:00,24.87959,36.05066,2,"8, 25","8 (Lucas Alcazar), 25 (Kanon Herrero)"
2014-01-08,2014-01-08 17:40:00,24.88004,36.05192,2,"8, 25","8 (Lucas Alcazar), 25 (Kanon Herrero)"
2014-01-08,2014-01-08 17:40:00,24.88113,36.05247,2,"8, 25","8 (Lucas Alcazar), 25 (Kanon Herrero)"
2014-01-09,2014-01-09 07:44:00,24.88978,36.05468,2,"6, 25","6 (Linnea Bergen), 25 (Kanon Herrero)"
2014-01-09,2014-01-09 07:49:00,24.87957,36.05068,2,"6, 10","6 (Linnea Bergen), 10 (Ada Campo-Corrente)"
2014-01-09,2014-01-09 07:49:00,24.87959,36.05065,2,"6, 10","6 (Linnea Bergen), 10 (Ada Campo-Corrente)"
2014-01-09,2014-01-09 07:50:00,24.87957,36.04803,2,"6, 10","6 (Linnea Bergen), 10 (Ada Campo-Corrente)"
2014-01-09,2014-01-09 07:51:00,24.87957,36.04803,2,"26, 33","26 (Marin Onda), 33 (Brand Tempestad)"
2014-01-09,2014-01-09 07:51:00,24.87957,36.04818,2,"26, 33","26 (Marin Onda), 33 (Brand Tempestad)"
2014-01-09,2014-01-09 07:51:00,24.87957,36.04902,2,"26, 33","26 (Marin Onda), 33 (Brand Tempestad)"
2014-01-09,2014-01-09 07:51:00,24.87958,36.04887,2,"26, 33","26 (Marin Onda), 33 (Brand Tempestad)"
2014-01-09,2014-01-09 07:53:00,24.87957,36.05049,2,"5, 29","5 (Isak Baza), 29 (Bertrand Ovan)"
2014-01-09,2014-01-09 07:53:00,24.88269,36.06065,2,"1, 12","1 (Nils Calixto), 12 (Hideki Cocinaro)"
2014-01-09,2014-01-09 07:54:00,24.87957,36.04803,2,"5, 29","5 (Isak Baza), 29 (Bertrand Ovan)"
2014-01-09,2014-01-09 07:54:00,24.87957,36.04805,2,"5, 29","5 (Isak Baza), 29 (Bertrand Ovan)"
2014-01-09,2014-01-09 07:56:00,24.88091,36.05194,2,"1, 12","1 (Nils Calixto), 12 (Hideki Cocinaro)"
2014-01-09,2014-01-09 07:56:00,24.88198,36.05282,2,"1, 12","1 (Nils Calixto), 12 (Hideki Cocinaro)"
2014-01-09,2014-01-09 07:56:00,24.88247,36.05305,2,"1, 12","1 (Nils Calixto), 12 (Hideki Cocinaro)"
2014-01-09,2014-01-09 07:56:00,24.8898,36.05038,2,"16, 17","16 (Isia Vann), 17 (Sven Flecha)"
2014-01-09,2014-01-09 07:57:00,24.87958,36.04998,2,"1, 12","1 (Nils Calixto), 12 (Hideki Cocinaro)"
2014-01-09,2014-01-09 07:57:00,24.87958,36.05007,2,"1, 12","1 (Nils Calixto), 12 (Hideki Cocinaro)"
2014-01-09,2014-01-09 07:57:00,24.87958,36.05013,2,"1, 12","1 (Nils Calixto), 12 (Hideki Cocinaro)"
2014-01-09,2014-01-09 07:57:00,24.87958,36.05042,2,"1, 12","1 (Nils Calixto), 12 (Hideki Cocinaro)"
2014-01-09,2014-01-09 07:57:00,24.87958,36.05087,2,"1, 12","1 (Nils Calixto), 12 (Hideki Cocinaro)"
2014-01-09,2014-01-09 07:57:00,24.87959,36.05167,2,"1, 12","1 (Nils Calixto), 12 (Hideki Cocinaro)"
2014-01-09,2014-01-09 07:58:00,24.87957,36.04813,2,"1, 12","1 (Nils Calixto), 12 (Hideki Cocinaro)"
2014-01-09,2014-01-09 07:58:00,24.87957,36.04833,2,"1, 12","1 (Nils Calixto), 12 (Hideki Cocinaro)"
2014-01-09,2014-01-09 07:58:00,24.87957,36.04838,2,"1, 12","1 (Nils Calixto), 12 (Hideki Cocinaro)"
2014-01-09,2014-01-09 07:58:00,24.87957,36.04853,2,"1, 12","1 (Nils Calixto), 12 (Hideki Cocinaro)"
2014-01-09,2014-01-09 07:58:00,24.87957,36.04863,2,"1, 12","1 (Nils Calixto), 12 (Hideki Cocinaro)"
2014-01-09,2014-01-09 07:58:00,24.87957,36.04883,2,"1, 12","1 (Nils Calixto), 12 (Hideki Cocinaro)"
2014-01-09,2014-01-09 07:58:00,24.87957,36.04888,2,"1, 12","1 (Nils Calixto), 12 (Hideki Cocinaro)"
2014-01-09,2014-01-09 07:58:00,24.87957,36.04892,2,"12, 17","12 (Hideki Cocinaro), 17 (Sven Flecha)"
2014-01-09,2014-01-09 07:58:00,24.87957,36.04897,2,"1, 17","1 (Nils Calixto), 17 (Sven Flecha)"
2014-01-09,2014-01-09 07:58:00,24.87957,36.04922,2,"12, 17","12 (Hideki Cocinaro), 17 (Sven Flecha)"
2014-01-09,2014-01-09 07:58:00,24.87957,36.04928,2,"1, 12","1 (Nils Calixto), 12 (Hideki Cocinaro)"
2014-01-09,2014-01-09 07:58:00,24.87958,36.04847,2,"12, 17","12 (Hideki Cocinaro), 17 (Sven Flecha)"
2014-01-09,2014-01-09 07:58:00,24.87958,36.04908,2,"1, 12","1 (Nils Calixto), 12 (Hideki Cocinaro)"
2014-01-09,2014-01-09 07:58:00,24.88041,36.04917,2,"16, 17","16 (Isia Vann), 17 (Sven Flecha)"
2014-01-09,2014-01-09 08:02:00,24.87957,36.04803,2,"3, 8","3 (Felix Balas), 8 (Lucas Alcazar)"
2014-01-09,2014-01-09 08:02:00,24.88287,36.06066,2,"18, 21","18 (Birgitta Frente), 21 (Hennie Osvaldo)"
2014-01-09,2014-01-09 08:03:00,24.89978,36.05209,2,"13, 23","13 (Inga Ferro), 23 (Varja Lagos)"
2014-01-09,2014-01-09 08:04:00,24.88247,36.05324,2,"14, 21","14 (Lidelse Dedos), 21 (Hennie Osvaldo)"
2014-01-09,2014-01-09 08:04:00,24.88247,36.05358,2,"18, 21","18 (Birgitta Frente), 21 (Hennie Osvaldo)"
2014-01-09,2014-01-09 08:04:00,24.88248,36.05412,2,"18, 21","18 (Birgitta Frente), 21 (Hennie Osvaldo)"
2014-01-09,2014-01-09 08:04:00,24.88248,36.05485,2,"18, 21","18 (Birgitta Frente), 21 (Hennie Osvaldo)"
2014-01-09,2014-01-09 08:04:00,24.88249,36.05601,2,"18, 21","18 (Birgitta Frente), 21 (Hennie Osvaldo)"
2014-01-09,2014-01-09 08:04:00,24.8825,36.05333,2,"18, 21","18 (Birgitta Frente), 21 (Hennie Osvaldo)"
2014-01-09,2014-01-09 08:04:00,24.89193,36.05036,2,"13, 30","13 (Inga Ferro), 30 (Felix Resumir)"
2014-01-09,2014-01-09 08:04:00,24.89277,36.05036,2,"23, 30","23 (Varja Lagos), 30 (Felix Resumir)"
2014-01-09,2014-01-09 08:04:00,24.89314,36.05037,2,"13, 30","13 (Inga Ferro), 30 (Felix Resumir)"
2014-01-09,2014-01-09 08:05:00,24.8809,36.05194,2,"18, 21","18 (Birgitta Frente), 21 (Hennie Osvaldo)"
2014-01-09,2014-01-09 08:05:00,24.88106,36.05221,2,"18, 21","18 (Birgitta Frente), 21 (Hennie Osvaldo)"
2014-01-09,2014-01-09 08:05:00,24.88199,36.0528,2,"18, 21","18 (Birgitta Frente), 21 (Hennie Osvaldo)"
2014-01-09,2014-01-09 08:05:00,24.88395,36.05013,2,"13, 30","13 (Inga Ferro), 30 (Felix Resumir)"
2014-01-09,2014-01-09 08:05:00,24.88426,36.05014,2,"23, 30","23 (Varja Lagos), 30 (Felix Resumir)"
2014-01-09,2014-01-09 08:05:00,24.88484,36.05015,2,"23, 30","23 (Varja Lagos), 30 (Felix Resumir)"
2014-01-09,2014-01-09 08:05:00,24.88556,36.05015,2,"13, 23","13 (Inga Ferro), 23 (Varja Lagos)"
2014-01-09,2014-01-09 08:05:00,24.88623,36.05021,2,"23, 30","23 (Varja Lagos), 30 (Felix Resumir)"
2014-01-09,2014-01-09 08:05:00,24.88823,36.05035,2,"13, 30","13 (Inga Ferro), 30 (Felix Resumir)"
2014-01-09,2014-01-09 08:06:00,24.87957,36.05028,2,"18, 21","18 (Birgitta Frente), 21 (Hennie Osvaldo)"
2014-01-09,2014-01-09 08:06:00,24.87957,36.05033,2,"18, 21","18 (Birgitta Frente), 21 (Hennie Osvaldo)"
2014-01-09,2014-01-09 08:06:00,24.87957,36.05052,2,"18, 21","18 (Birgitta Frente), 21 (Hennie Osvaldo)"
2014-01-09,2014-01-09 08:06:00,24.87958,36.04988,2,"14, 21","14 (Lidelse Dedos), 21 (Hennie Osvaldo)"
2014-01-09,2014-01-09 08:06:00,24.87978,36.05193,2,"18, 21","18 (Birgitta Frente), 21 (Hennie Osvaldo)"
2014-01-09,2014-01-09 08:06:00,24.88041,36.04917,2,"13, 30","13 (Inga Ferro), 30 (Felix Resumir)"
2014-01-09,2014-01-09 08:06:00,24.88047,36.05194,2,"18, 21","18 (Birgitta Frente), 21 (Hennie Osvaldo)"
2014-01-09,2014-01-09 08:06:00,24.88056,36.04917,2,"23, 30","23 (Varja Lagos), 30 (Felix Resumir)"
2014-01-09,2014-01-09 08:06:00,24.88061,36.04916,2,"13, 23","13 (Inga Ferro), 23 (Varja Lagos)"
2014-01-09,2014-01-09 08:06:00,24.88065,36.04915,2,"13, 23","13 (Inga Ferro), 23 (Varja Lagos)"
2014-01-09,2014-01-09 08:06:00,24.88071,36.04916,2,"23, 30","23 (Varja Lagos), 30 (Felix Resumir)"
2014-01-09,2014-01-09 08:06:00,24.88085,36.04914,2,"13, 30","13 (Inga Ferro), 30 (Felix Resumir)"
2014-01-09,2014-01-09 08:06:00,24.88101,36.04913,2,"13, 30","13 (Inga Ferro), 30 (Felix Resumir)"
2014-01-09,2014-01-09 08:06:00,24.88109,36.04927,2,"13, 23","13 (Inga Ferro), 23 (Varja Lagos)"
